species,geo_distance,env_distance,phylo_distance
Lichmera alboauricularis,10530792.792801129,7.258492628531266,137.8401024552298
Lichmera argentauris,10526818.650956718,4.732752251011759,137.83556146974365
Lichmera deningeri,10530768.711666422,4.356220428871754,137.8441172199572
Lichmera flavicans,10524672.251798138,3.123754525286267,137.8370400539866
Lichmera incana,10734268.78285495,3.5314327290264678,137.84010245572998
Lichmera indistincta,10497914.517363647,4.756265987644705,137.84029284934164
Lichmera lombokia,10536460.15257559,4.160191882183309,137.83563379581784
Lichmera monticola,10526821.563102037,5.9639452677215585,137.83580978609675
Lichmera notabilis,10524497.553599184,3.144413840700905,137.83556146974365
Lichmera squamata,10516420.590362597,3.2574083239985727,137.8441172199572
Limnoctites rectirostris,9688866.108750304,3.572275891285233,145.65695527519054
Limnodromus griseus,9869870.565857638,6.277017568791684,166.39287824820553
Limnodromus scolopaceus,9916937.071373327,8.084493565096356,166.395904326075
Limnodromus semipalmatus,9589696.99922952,6.326854054631871,166.39287824820553
Limnornis curvirostris,9757788.655540312,3.6511637918270803,145.80424178220102
Limnothlypis swainsonii,9702436.4407387,3.53969352037504,126.81169303632058
Limosa fedoa,9901425.767878486,5.651782986109941,166.50060793588997
Limosa haemastica,9831401.85511921,3.22089535254183,166.50060793588997
Limosa lapponica,9345342.967318127,8.239766876502335,166.50494230595606
Limosa limosa,9431316.145547247,6.126780219958729,166.50128038773732
Linurgus olivaceus,8940331.10797398,3.0554976341476663,128.15800454790258
Liocichla omeiensis,10039702.462289747,3.6510617695768217,128.8157796188027
Liocichla phoenicea,9900029.734437143,3.2450969337370728,128.8151910297485
Liocichla steerii,10388210.484659769,6.239511681205198,128.8159248426584
Liosceles thoracicus,9537610.567326076,4.161631530939007,147.20833452192673
Lipaugus fuscocinereus,9602958.561659483,4.7569300753922095,144.9931564093578
Lipaugus lanioides,9493632.7994747,3.0354867429347454,144.99027455702404
Lipaugus streptophorus,9480793.58336979,3.472379331700943,144.99137949748416
Lipaugus unirufus,9617970.441019686,4.457414832559233,144.9935324007056
Lipaugus uropygialis,9638185.291931745,3.0650202619263784,144.9892024138728
Lipaugus vociferans,9488932.687207134,4.12086753974192,144.98946616885712
Lipaugus weberi,9515535.803058669,6.245128699231756,144.9892024138728
Loboparadisea sericea,10535751.773981739,5.3670472597169745,136.33455881640884
Lochmias nematura,9544562.253605515,3.043213775538853,145.80426938095792
Locustella certhiola,9900710.10004127,6.298798229403763,129.81312362338744
Locustella fasciolata,9968967.115651833,6.524435641841453,129.81857544612393
Locustella fluviatilis,9361932.949027179,5.639808397937597,129.81463328692436
Locustella lanceolata,9893815.343928318,6.299609594560957,129.81684726177411
Locustella luscinioides,9309946.190518886,4.898912370722988,129.8149448601049
Locustella naevia,9376016.794253185,6.134947875449572,129.81542945306666
Locustella ochotensis,10118307.500045028,6.498304191515886,129.81221901765127
Locustella pleskei,10315418.621875603,3.6249722554156376,129.81221901765127
Locustella pryeri,10089153.383868244,6.412043034940354,129.83650195622593
Loddigesia mirabilis,9657759.400439136,3.347273686289471,162.67031464568618
Lonchura atricapilla,10058105.564570097,3.3125684227767027,128.31537485338626
Lonchura caniceps,10569623.131958902,5.074390468110506,128.306281691303
Lonchura castaneothorax,10528579.44546966,3.6744944065238765,128.30518894684263
Lonchura ferruginosa,10537674.151238935,3.37153968663593,128.32176268420548
Lonchura flaviprymna,10507776.916987529,4.106466715894828,128.3155475405152
Lonchura forbesi,10623908.95799503,6.7586991943755,128.31960716216278
Lonchura fuscans,10529644.193248233,6.7307665864789925,128.32176268420548
Lonchura grandis,10541561.017369999,5.386638420067473,128.3020154106318
Lonchura hunsteini,10618662.199349249,7.218074499999794,128.32253491963814
Lonchura kelaarti,9717675.974069526,3.180132134808451,128.3018884563482
Lonchura leucogastra,10530215.90832016,5.1176773364886055,128.30519960131167
Lonchura leucogastroides,10537674.151238935,5.113903339955513,128.30177817176593
Lonchura leucosticta,10524716.456246592,3.561895781947443,128.31566812017655
Lonchura maja,10430748.73969458,5.027387486771181,128.30454482760172
Lonchura malacca,9716124.260303652,3.4748494733351873,128.30463860495507
Lonchura melaena,10608325.69240191,8.549973256365348,128.306281691303
Lonchura molucca,10540871.02478142,4.1256904066384275,128.32917825034778
Lonchura montana,10524737.926282553,8.844392778856635,128.3196071631621
Lonchura monticola,10567524.875751618,5.5044764603959955,128.3020154106318
Lonchura nevermanni,10526485.567371378,3.43849425511914,128.31537485338626
Lonchura pallida,10541412.7893646,3.9456670086317427,128.30454482760172
Lonchura punctulata,9956311.980888044,3.171145330496603,128.30519960131167
Lonchura quinticolor,10524634.106259113,3.1141187256490332,128.30518894684263
Lonchura spectabilis,10540342.227181278,5.42772748032551,128.30177817176593
Lonchura striata,10098038.473535245,3.147058439646495,128.3018884563482
Lonchura stygia,10523876.083357478,3.8193325429103826,128.30208062839526
Lonchura teerinki,10525717.103591092,8.008684745081439,128.30683496844065
Lonchura tristissima,10527374.964335218,5.508961101666411,128.32917824944772
Lophaetus occipitalis,8905913.39005093,3.4759469918151327,164.12173703361242
Lophodytes cucullatus,9718428.591800857,5.184419966992014,187.57634177613923
Lophoictinia isura,10499651.590100141,5.060202506545777,164.59660829472702
Lopholaimus antarcticus,10575695.011636298,3.235503239187619,175.6316377176425
Lophonetta specularioides,9894902.438878477,4.969413811306343,187.57203701911823
Lophophorus impejanus,9676245.263562527,5.449449449211442,187.34240927458467
Lophophorus lhuysii,9963713.092713086,5.027711662086843,187.34269940735743
Lophophorus sclateri,9915577.53935492,4.91387276340456,187.34240927458467
Lophorina superba,10534207.37429965,5.392034334398763,133.85115853502916
Lophornis adorabilis,9628012.747220336,5.0236903571091585,162.64743420017902
Lophornis brachylophus,9929717.309699358,3.4242647229024104,162.64297473887737
Lophornis chalybeus,9497212.104169555,3.0291764536582466,162.64419208072383
Lophornis delattrei,9638245.277948603,3.37154097004204,162.64347091772763
Lophornis gouldii,9481413.850355202,3.486172153373221,162.64419208072383
Lophornis helenae,9703433.568671288,3.703863897344371,162.64955627974396
Lophornis magnificus,9486889.41987199,3.2620972786764137,162.64316131491432
Lophornis ornatus,9485873.337254327,4.02045150577087,162.64347091772763
Lophornis pavoninus,9478218.41663646,4.681261566220861,162.64297473887737
Lophornis stictolophus,9511833.454781462,3.067948894521576,162.64761443291815
Lophospingus griseocristatus,9651767.083383156,3.778210606228655,126.43480235085252
Lophospingus pusillus,9691807.62445339,3.943712104689845,126.43480235085252
Lophostrix cristata,9492131.311920062,4.138571293955926,164.48225711630192
Lophotibis cristata,9359108.454698833,3.3141778294392044,167.54129737957888
Lophotriccus eulophotes,9579588.324777978,3.2814851815492303,144.77000787753215
Lophotriccus galeatus,9482761.609784273,3.979158851056316,144.76988667016988
Lophotriccus pileatus,9654122.422218354,3.1929666192478803,144.76988667016988
Lophotriccus vitiosus,9546243.648609301,4.159511679558462,144.77000787753215
Lophotriorchis kienerii,10099646.341150131,4.252147870418404,164.13756748552822
Lophura bulweri,10530631.303901827,8.19410084406017,187.2776391414477
Lophura diardi,10233945.5592678,3.2684055820106184,187.2777543849379
Lophura edwardsi,10290328.330822362,3.650492857824435,187.27709612324156
Lophura erythrophthalma,10439343.778809251,5.02776613102822,187.27846570080067
Lophura ignita,10531474.56673016,6.196269298696583,187.2777543849379
Lophura inornata,10292013.415099684,4.041697140866278,187.27802028267547
Lophura leucomelanos,9884005.493795676,3.0657573510072784,187.27730284258243
Lophura nycthemera,10128162.23494639,3.078602083899696,187.27730284248267
Lophura swinhoii,10388615.129289826,4.981210034523623,187.27709612304133
Loriculus amabilis,10537182.21036003,4.681939606091732,160.19104760504777
Loriculus aurantiifrons,10526839.626242809,5.511989307991069,160.20715198401453
Loriculus beryllinus,9871276.903124485,5.284458044226497,160.1920934188056
Loriculus catamene,10542587.724469882,9.082427450398953,160.1920134000232
Loriculus exilis,10541250.279080437,4.089004631213273,160.20707666851857
Loriculus flosculus,10538149.237039352,3.1201559120949955,160.20707666851857
Loriculus galgulus,10529634.626231458,5.26565945112682,160.19097016031043
Loriculus philippensis,10470894.708077077,3.8606116496575056,160.19097016031043
Loriculus pusillus,10529447.268168736,4.9070893634076675,160.19417238661262
Loriculus sclateri,10536908.932814771,4.656191108399009,160.20412485316308
Loriculus stigmatus,10540952.753230616,4.127993143356756,160.1920934188056
Loriculus tener,10600852.388758488,8.113136305187505,160.20412485316308
Loriculus vernalis,10089860.348816004,3.3376010802640086,160.21246422968932
Lorius albidinucha,10628323.848240694,6.8883061733434126,160.05768947501466
Lorius chlorocercus,10701576.204954093,8.563127706416138,160.05965091612208
Lorius domicella,10527035.536875883,5.8124618856919525,160.05768947501466
Lorius garrulus,10537182.173921615,4.68420551097616,160.05786206058784
Lorius hypoinochrous,10602084.781852135,8.013593246888844,160.0579620454233
Lorius lory,10525286.613387218,5.4923759912969645,160.06073781341735
Loxia curvirostra,9596550.986040784,5.647539929345209,128.15094491625692
Loxia leucoptera,9909523.207916206,6.234154211557347,128.15132477325213
Loxia megaplaga,9511706.456481338,3.237728565013298,128.15132477325213
Loxia pytyopsittacus,9421976.783420691,5.632908333811396,128.15094491625692
Loxia scotica,9406347.992541216,4.752870130088801,128.1510210309691
Loxigilla barbadensis,9491760.21346758,3.115453648990331,126.4224816552299
Loxigilla noctis,9491151.833554123,3.7069873469486128,126.4224816552299
Loxioides bailleui,10926602.680885661,3.686560551226951,128.1456223504291
Loxipasser anoxanthus,9547566.477229124,3.7225443575630552,126.4134188717858
Loxops coccineus,10935599.148082916,4.062291923339688,128.1448343670207
Lullula arborea,9296634.500109863,4.900388071034908,130.49357068457013
Lurocalis rufiventris,9536102.392284993,3.4003856060070508,165.64868958345585
Lurocalis semitorquatus,9489096.274892878,3.8818345826909315,165.64868958345585
Luscinia luscinia,9429329.41896256,6.1519513632206495,128.9236420662953
Luscinia megarhynchos,8953545.232818369,4.553674810334712,128.9236420662953
Lybius chaplini,9049762.016767079,3.7592807160410517,162.19901883839847
Lybius guifsobalito,9009890.236398362,3.675495024946702,162.19381439312153
Lybius leucocephalus,8941703.940725936,3.762906058079461,162.19340726671328
Lybius rubrifacies,8955298.364121301,3.2057553632908067,162.1987716980879
Lybius torquatus,9048812.999770502,3.559740836374909,162.19381439312153
Lybius undatus,9042426.886033976,3.2137221138400975,162.2078061470274
Lybius vieilloti,8984990.504601872,5.769385031142383,162.1939320347402
Lycocorax pyrrhopterus,10537182.235478545,4.682076439285063,133.89889707658165
Lymnocryptes minimus,8956346.998668171,5.8136931488463945,166.51635486974527
Macgregoria pulchra,10523158.21029148,10.138086421100644,137.85213482770789
Machaerirhynchus flaviventer,10525531.842266636,5.129256044302482,134.6219982874752
Machaerirhynchus nigripectus,10532763.389871204,5.4546217821486644,134.6219982874752
Machaeropterus deliciosus,9574220.58707775,5.416505735137281,145.01590790304041
Machaeropterus pyrocephalus,9516627.8076314,3.2858079200226724,145.01465514237623
Machaeropterus regulus,9451640.271847654,3.0197290878535386,145.01465514237623
Macheiramphus alcinus,8923997.259868542,3.3128024281612203,164.2320037945077
Machetornis rixosa,9533950.081949383,3.046374130771456,144.219775727704
Mackenziaena leachii,9561419.635092238,3.428675774254347,146.7407611785752
Mackenziaena severa,9525831.809536843,3.019512060881882,146.7407611785752
Macroagelaius imthurni,9480675.804608485,4.843122194577254,126.67437261632128
Macroagelaius subalaris,9503751.115132846,3.669971132053891,126.67437261632128
Macrocephalon maleo,10541105.05443097,4.10883371481354,188.8150487738387
Macronectes giganteus,9644582.599109028,3.5883221696059624,167.1526671455184
Macronectes halli,9575948.635151748,4.010000633802386,167.1526671455184
Macronyx ameliae,9011638.364357442,3.4601829998830578,128.86285007937676
Macronyx aurantiigula,9041330.303683203,3.629185844657363,128.85303648926995
Macronyx capensis,9264096.50323815,4.021719225339655,128.85303648926995
Macronyx croceus,9067284.242285434,3.3961696389360876,128.85328597077964
Macronyx flavicollis,9040735.610435529,3.173775982473147,128.85533684763183
Macronyx grimwoodi,8971438.706270637,3.412565538096233,128.85328597077964
Macronyx sharpei,9016290.393676864,3.219504750992891,128.86285007937676
Macropsalis forcipata,9536628.174782844,4.090297836560458,165.62333057843142
Macropygia amboinensis,10525652.664373074,4.684628855184773,175.53572682034172
Macropygia emiliana,10530195.303601373,6.4853662414019855,175.53162035626977
Macropygia mackinlayi,10650274.84798485,9.184961158259199,175.53937072451998
Macropygia magna,10524626.501357999,3.1344944088458653,175.53195431338798
Macropygia nigrirostris,10527626.767995095,5.535539320080526,175.53516929907175
Macropygia phasianella,10568675.174853593,3.7239662437426753,175.53162035626977
Macropygia ruficeps,10529634.62547395,3.075582477849385,175.53516929907175
Macropygia rufipennis,10066207.647278061,4.472556580886167,175.53937072451998
Macropygia tenuirostris,10470894.559547938,4.043940726336101,175.53165152453258
Macropygia unchall,10088254.95099214,3.0305169791844833,175.53195431338798
Macrosphenus concolor,8908964.689905332,3.2192809891008474,130.59641684658186
Macrosphenus flavicans,8914185.611611243,3.2837082468444456,130.59480301369345
Macrosphenus kempi,9147002.491640152,3.1471511588408907,130.60081422054805
Macrosphenus kretschmeri,9066599.468204575,3.2245821751169164,130.60081422054805
Macrosphenus pulitzeri,9014883.83835442,3.3543078505041235,130.59480301369345
Madanga ruficollis,10531568.15901458,4.444728834973561,128.6090679603516
Malacocincla abbotti,10529634.62778765,5.18258828112568,128.8956755774238
Malacocincla sepiaria,10529775.980037594,6.2943056132133055,128.89383524429752
Malaconotus alius,9067126.637268875,3.030207097654396,134.52797228965898
Malaconotus blanchoti,8924828.138400065,3.3292718381536512,134.52787375613104
Malaconotus cruentus,8915873.29609822,3.2200326215139854,134.5270288905582
Malaconotus gladiator,8961318.08096549,3.3575992948427786,134.52744603010913
Malaconotus lagdeni,9137503.108660623,3.1424403801036336,134.52797228965898
Malaconotus monteiri,8985463.123319443,3.361560728605258,134.5270288905582
Malacopteron affine,10519257.035276627,4.985331859728918,128.89507094809503
Malacopteron albogulare,10531220.419269558,5.354760378067614,128.89872795568763
Malacopteron cinereum,10529668.652751572,5.322212568806541,128.8944927453054
